date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-05-30,20.2,15.7,26,0.1,,323,6.5,24.1,1010,
2022-05-31,21.3,13.3,30.1,0,,280,4.9,20.4,1014.8,
2022-06-01,23.1,14.4,29.7,3.6,,321,3.9,22.2,1015.6,
2022-06-02,24.4,14.1,31.8,0,,333,4.3,22.2,1015.5,
2022-06-03,23.9,15.1,29.6,0,,40,7.9,,1018.6,
2022-06-04,24.6,14.1,30.5,0,,17,4.4,,1018.7,
2022-06-05,24.8,16.6,32.4,0,,301,6.3,,1013.6,
2022-06-06,20.3,16.4,25.7,2.1,,51,11.3,,1015.6,
2022-06-07,20.9,11.4,27.1,0,,6,5.4,,1015,
2022-06-08,21.1,12.6,27.7,0,,51,5.1,,1011.7,
2022-06-09,20.4,12.9,28,0,,20,5.1,,1008.5,
2022-06-10,19.9,15.2,26.6,3.8,,45,8.6,,1009.9,
2022-06-11,19.6,17.5,22.3,1.7,,48,6.3,,1012.2,
2022-06-12,22.4,16.9,30.2,0.5,,340,6.3,,1011.5,
2022-06-13,23.6,17.8,30.3,0,,311,5.3,,1012.7,
2022-06-14,21.1,14.1,30.1,0,,330,5.9,,1013.6,
2022-06-15,20.1,15.2,25.6,19.1,,16,4.7,22.2,1019.9,
2022-06-16,22.2,12,29.1,0,,324,4.5,20.4,1019.2,
2022-06-17,21.9,15.9,30.2,0,,290,5,24.1,1016.4,
2022-06-18,20.6,15.4,27.5,4.9,,29,6.3,24.1,1018.6,
2022-06-19,22.7,11.5,29.5,0,,348,4.2,18.5,1018.9,
2022-06-20,23.8,12.9,31.4,0,,99,4.4,18.5,1013.2,
2022-06-21,26.8,14,35.3,0,,253,8.1,33.3,1006.2,
2022-06-22,22.5,11.7,29.8,0,,30,6,31.5,1008.5,
2022-06-23,21.7,9.4,28.6,0,,275,5.9,24.1,1011.5,
2022-06-24,23.3,11.5,30.8,0,,335,4.4,24.1,1013.2,
2022-06-25,24.6,15.9,31.2,0,,53,3.9,20.4,1012.6,
2022-06-26,21,15.9,27.6,0,,347,4.8,18.5,1015.1,
2022-06-27,23.4,14.1,32,0,,340,6,25.9,1017.2,
2022-06-28,24,17.2,30.4,0.8,,316,4.7,22.2,1016.3,
2022-06-29,26.1,16.2,35.3,0.1,,10,4.7,22.2,1015.1,
2022-06-30,27.5,16.1,36.1,0,,40,4.6,18.5,1013.5,
2022-07-01,27.3,19.6,35.2,0,,39,6.8,22.2,1013.9,
2022-07-02,28.4,18.5,35.1,0,,70,5,24.1,1016.5,
2022-07-03,27.4,18.7,33.6,0,,110,6.3,20.4,1017.5,
2022-07-04,27.1,16.5,35.8,0,,212,4.8,20.4,1015.7,
2022-07-05,28.2,17.7,36.2,0,,61,3.6,20.4,1013.9,
2022-07-06,25.9,17.3,32.1,0,,215,6,27.8,1012.1,
2022-07-07,20.2,17.2,24.7,3.4,,116,4.8,20.4,1014.8,
2022-07-08,23.3,15.2,31,3.7,,353,4.7,20.4,1014.8,
2022-07-09,23.7,17.1,29.4,0,,341,6.6,31.5,1012.6,
2022-07-10,21.6,17.2,28.7,0,,300,5.9,27.8,1010.7,
2022-07-11,20.3,11.4,27.9,0.2,,332,4.7,27.8,1013.6,
2022-07-12,21.8,13.3,28.2,0,,327,5.1,25.9,1017.1,
2022-07-13,21.8,10.9,29.3,0,,295,7.4,29.6,1017.2,
2022-07-14,25.6,11.5,33.6,0,,267,5.7,25.9,1017,
2022-07-15,27.6,14.3,35.9,0,,275,5.3,22.2,1012.8,
2022-07-16,25.3,19.3,34.6,0,,50,7.4,37,1014.5,
2022-07-17,24.9,15.1,33,13.1,,331,5,25.9,1017.7,
2022-07-18,22.7,17.6,28.8,0,,51,8,29.6,1023.1,
2022-07-19,23.4,10.8,31,0,,356,4.1,20.4,1022,
2022-07-20,25.5,11.8,33.6,0,,339,3.5,20.4,1019,
2022-07-21,26.8,15.2,34,0,,52,5.6,25.9,1014.5,
2022-07-22,27.3,12.9,35.3,0,,336,5.5,25.9,1015.1,
2022-07-23,28.9,15.3,37.7,0,,28,4.6,22.2,1014.9,
2022-07-24,28.3,15.9,39.3,0,,28,4.9,24.1,1012.1,
2022-07-25,26.8,21.1,32.8,0.8,,67,6.5,31.5,1013.8,
2022-07-26,28.3,17.5,36.1,0,,344,5.1,22.2,1010.2,
2022-07-27,28.7,18.1,38.8,0,,5,5.6,25.9,1008.2,
2022-07-28,25.3,21.8,31.4,0,,53,10.8,33.3,1013.8,
2022-07-29,26.7,19,35.5,0,,57,7.1,25.9,1016,
2022-07-30,28.2,20.3,36,0,,84,8.3,25.9,1013.6,
2022-07-31,23,20.2,31.1,4.1,,228,8,25.9,1010.6,
2022-08-01,22.9,15.9,29.3,0,,2,5.3,24.1,1010.1,
2022-08-02,23.7,13.8,31.7,0,,354,5.3,20.4,1013.1,
2022-08-03,25.2,15.2,33.1,0,,18,4.9,20.4,1015.2,
2022-08-04,25.6,14.5,33.2,0,,17,4.9,20.4,1015.9,
2022-08-05,27.3,18.1,34.7,0,,27,4.5,20.4,1014.3,
2022-08-06,27.9,18.4,34.3,0,,35,5.5,27.8,1012.1,
2022-08-07,28.3,19.3,34.7,0,,34,9.1,33.3,1012.8,
2022-08-08,27.4,22,34.8,0,,51,8.6,29.6,1016.1,
2022-08-09,27.5,17.7,36.5,0,,36,6.8,31.5,1015.9,
2022-08-10,23.1,19.1,29.4,0,,33,6.2,27.8,1017.2,
2022-08-11,23.1,15.6,29.7,0,,354,3.9,20.4,1016.3,
2022-08-12,24.3,12.8,33,0,,14,4.4,20.4,1014.9,
2022-08-13,25.6,14.7,33.1,0,,10,3.8,18.5,1010.7,
2022-08-14,22.6,18.4,28.9,0,,317,6.1,24.1,1007,
2022-08-15,22.4,18.5,30.5,19.4,,261,6.7,24.1,1006.6,
2022-08-16,24.7,15.8,34.8,1.8,,299,5.6,27.8,1007.6,
2022-08-17,26.2,16.1,35.7,0.5,,286,4.5,25.9,1008.7,
2022-08-18,25.9,17.6,32.8,0,,53,4.2,18.5,1010.7,
2022-08-19,27.2,17.4,35.3,0,,353,4.5,18.5,1011.2,
2022-08-20,27.9,17.6,35.3,0,,40,5,22.2,1009.8,
2022-08-21,25.8,18.5,34,0,,59,6.6,24.1,1007.2,
2022-08-22,24.1,20.1,32.2,0,,3,5.9,20.4,1007.7,
2022-08-23,24.1,16.9,32.5,0.2,,37,7.1,25.9,1010.5,
2022-08-24,25.3,17.7,32.5,3,,1,7,24.1,1012.9,
2022-08-25,27.1,17.7,34.9,0,,15,8.1,33.3,1011.1,
2022-08-26,26.7,18.4,34.9,0,,12,7.5,29.6,1009,
2022-08-27,25.9,16.3,34.5,0,,358,4.1,18.5,1009.9,
2022-08-28,26.6,15,36,0,,327,4.1,20.4,1011.8,
2022-08-29,27.4,15.4,36.2,0,,355,3.7,16.7,1013.4,
2022-08-30,26.3,17.9,35,0,,40,6.6,27.8,1014.2,
2022-08-31,23.7,20.6,30.4,0.7,,19,6.9,25.9,1014.1,
2022-09-01,22.3,17.7,27.7,5.4,,43,8.3,27.8,1013.8,
2022-09-02,19.4,15.8,24.9,0,,47,12.8,37,1015,
2022-09-03,14.8,13.7,16.3,37.5,,49,6.2,25.9,1017.4,
2022-09-04,16.7,14,20.9,1.4,,50,4.8,16.7,1022.6,
2022-09-05,18.7,9.7,25.4,0,,13,4,16.7,1024,
2022-09-06,19.1,14.7,25,0.7,,19,3.9,14.8,1022.4,
2022-09-07,19.4,10.2,27.3,0,,19,4.2,20.4,1020.1,
2022-09-08,21.4,11.2,30.2,0,,329,2.9,20.4,1017.4,
2022-09-09,22.3,12.4,30.2,0,,31,3.9,16.7,1015.2,
2022-09-10,23.2,15.8,30.7,0.3,,3,4.4,18.5,1011.9,
2022-09-11,21.6,15.1,29,0.4,,262,6,25.9,1010.1,
2022-09-12,18.8,11.1,27.5,0,,299,5.3,24.1,1009.8,
2022-09-13,17.1,7.8,25.1,0,,340,4.8,24.1,1012.1,
2022-09-14,19.1,6.8,27.7,0,,276,5.1,25.9,1012.8,
2022-09-15,24.5,12.2,33,0,,253,8.1,40.8,1008,
2022-09-16,24.8,16.3,31,0,,247,8.1,35.2,1005.5,
2022-09-17,20.8,13.6,25,0,,284,3.8,20.4,1003.1,
2022-09-18,16.6,13.1,21.6,0.3,,266,13.8,53.7,1004.6,
2022-09-19,15.7,6.2,23.4,0,,257,7,29.6,1013.3,
2022-09-20,13.9,8.2,20.6,0,,270,7.5,27.8,1014.4,
2022-09-21,13.4,3.3,20.6,0,,349,3.9,16.7,1016.7,
2022-09-22,12.7,2.9,20.2,0,,322,3.6,18.5,1017.3,
2022-09-23,12.3,7.1,19.3,1.8,,290,4.6,18.5,1018.4,
2022-09-24,12.7,3.6,20.4,7.6,,290,4.2,24.1,1019.1,
2022-09-25,14.6,2.5,24.6,0,,345,2.7,18.5,1018,
2022-09-26,19.3,9,27.2,0,,286,4.6,22.2,1011.3,
2022-09-27,17.4,14.1,21.7,0.1,,254,5.6,20.4,1003.7,
2022-09-28,17.8,11,25.7,2.7,,248,8.1,33.3,1003.6,
2022-09-29,19.6,11.7,28.1,0,,321,4.6,20.4,1006.3,
2022-09-30,20.3,9.7,29.5,0,,269,4.4,24.1,1013,
2022-10-01,21.1,10.1,29,0,,281,3.5,22.2,1016.5,
2022-10-02,18.8,15.3,24.8,8.9,,260,10.5,37,1010.6,
2022-10-03,13.3,6.1,21.8,0,,266,6.5,29.6,1012.6,
2022-10-04,12.7,3.4,19.7,0,,269,4.1,18.5,1018.1,
2022-10-05,13.2,2.7,20.5,0,,294,3.5,18.5,1027.5,
2022-10-06,14.3,4.6,23.2,0,,255,5,22.2,1027.6,
2022-10-07,15.5,4.6,24.1,0,,18,5.4,27.8,1027.2,
2022-10-08,16.4,7.3,23.3,0,,358,3.9,16.7,1022.4,
2022-10-09,16.6,5.6,25.1,0,,339,4,18.5,1019.9,
2022-10-10,14.4,10,19.2,0,,74,8.4,31.5,1026.2,
2022-10-11,14.2,7.5,19.7,0,,36,4.7,20.4,1023.8,
2022-10-12,14.6,9.8,21.1,0,,48,4.5,18.5,1024,
2022-10-13,14.2,5.5,20.8,0,,34,4.5,16.7,1023.9,
2022-10-14,13.4,10.2,18.7,0,,49,7.8,25.9,1021.4,
2022-10-15,11.4,6.3,18.4,0,,23,5.1,25.9,1022.6,
2022-10-16,10.3,0.7,18.1,0,,36,3.8,16.7,1027.3,
2022-10-17,11.8,-0.9,20.5,0,,331,2.5,14.8,1033.2,
2022-10-18,10.6,-0.4,20.5,0,,347,2.7,14.8,1031.1,
2022-10-19,12.9,0.8,23,0,,257,4.8,24.1,1019.1,
2022-10-20,12.4,4.5,16.8,0,,88,5.7,20.4,1022.3,
2022-10-21,8.8,4,16.4,0,,71,5.9,20.4,1027.3,
2022-10-22,11.5,0.8,17.6,0,,252,3.7,20.4,1021.6,
2022-10-23,16.3,8.6,25.6,0,,245,6,22.2,1018.6,
2022-10-24,14.2,4.3,23.5,0,,333,2.5,18.5,1021.8,
2022-10-25,16.5,6.3,25.5,0,,245,6.5,29.6,1016.8,
2022-10-26,16.4,8.3,23.5,0,,294,3.8,16.7,1020.5,
2022-10-27,14.7,6.9,23.1,0,,3,2.9,14.8,1027.3,
2022-10-28,12.9,3.5,21.9,0,,22,3.2,14.8,1029.4,
2022-10-29,13.8,3.4,22.9,0,,251,3.8,18.5,1026,
2022-10-30,14.9,6.2,23.2,0,,254,4.8,20.4,1020.4,
2022-10-31,15.6,6.4,23,0,,320,4,20.4,1020.8,
2022-11-01,14.3,6.5,22.9,0,,31,3.5,14.8,1023,
2022-11-02,15.6,6.7,25.6,0,,194,5.8,22.2,1018.2,
2022-11-03,14,7.8,19.8,0,,74,5.5,18.5,1021.5,
2022-11-04,11.4,3.8,19.8,0,,34,4.4,18.5,1015.6,
2022-11-05,13.7,7.7,20.7,0,,39,8.3,31.5,1012.4,
2022-11-06,15.4,14.5,18.4,0,,58,13.1,33.3,1017.3,
2022-11-07,12.4,5.7,16.8,0,,56,5.3,25.9,1021.7,
2022-11-08,12,4.4,18,0,,304,3.8,20.4,1021.8,
2022-11-09,9.7,3.1,17.3,0,,34,3.3,14.8,1023.7,
2022-11-10,9.9,0.7,18,0,,19,3.2,14.8,1024.5,
2022-11-11,9.9,4.9,12.1,0.7,10,1,5,16.7,1029.6,
2022-11-12,9.2,2.5,15.6,5.7,,353,4.3,16.7,1033.2,
2022-11-13,8.4,-0.9,16.3,0,,244,5.2,14.8,1031.8,
2022-11-14,6.7,1.1,9.7,0,,68,4.4,14.8,1028.4,
2022-11-15,7.6,6.9,8.2,0,,244,4.9,14.8,1021.6,
2022-11-16,7.8,5.9,10.7,0,,234,9.3,29.6,1008.6,
2022-11-17,9.5,5.9,12.7,0,,253,6.2,29.6,1001.4,
2022-11-18,8.2,1.5,13.1,0.5,,38,4.3,16.7,1003.7,
2022-11-19,10.7,6.5,16.9,0.2,,252,9.5,27.8,1009.2,
2022-11-20,7.4,5.5,10.6,3.1,10,34,7.4,33.3,1011.8,
2022-11-21,6.6,4.7,8.4,30.5,,58,7.4,33.3,1005.7,
2022-11-22,6.2,3.5,10.2,2.8,,21,4.7,20.4,1010.9,
2022-11-23,8.7,5.4,10.4,1,,18,5.6,25.9,1004.6,
2022-11-24,7.6,3,10.4,1.4,,237,6.8,25.9,1007.8,
2022-11-25,5.4,1.7,10.2,0,,65,5.1,14.8,1015.6,
2022-11-26,3,-3,8.1,0,,286,4.4,13,1025.4,
2022-11-27,6.3,2.6,9,0,,299,3.4,13,1028.2,
2022-11-28,3.7,3,6.4,0.8,,54,7.1,24.1,1026.1,
2022-11-29,3.6,2,5.8,0,,41,9.2,31.5,1024.1,
2022-11-30,3.2,2.9,4.5,0.7,,54,14.1,33.3,1025.6,
2022-12-01,0.8,0.2,2.9,0,,55,12.1,35.2,1025.7,
2022-12-02,2.2,0.4,4,2.3,,54,5.9,25.9,1026,
2022-12-03,2.3,2.1,3.3,0,,82,4.6,14.8,1029.9,
2022-12-04,2.4,0.8,3.3,0.3,,55,7.4,22.2,1032,
2022-12-05,2.6,0.9,4,0.2,,50,5.6,18.5,1030,
2022-12-06,3.9,3.1,4.6,1.1,,24,3.6,14.8,1022.7,
2022-12-07,4.8,4,5.5,0.3,,232,5.2,22.2,1016.1,
2022-12-08,5.6,4.2,6.7,0.1,,48,4.1,11.1,1016.6,
2022-12-09,5.7,3.9,8,1.9,,305,5.2,16.7,1014.6,
2022-12-10,8.2,4.7,14,0,,275,3.6,13,1006.3,
2022-12-11,9.4,5.9,17.1,0.5,10,265,9.1,29.6,996.1,
2022-12-12,3.8,0.5,7.8,10.1,,232,10.5,31.5,1005.3,
2022-12-13,0.1,-3.8,4.9,0.8,,249,5.2,20.4,1013.7,
2022-12-14,0.1,-6.2,2.1,0,,41,6,18.5,1016.7,
2022-12-15,4.4,1.6,7.1,2.5,,281,8.2,22.2,1012,
2022-12-16,4,2.1,6.2,0,,31,5.3,16.7,1015.2,
2022-12-17,8.2,2.9,15.5,2.8,,237,8.6,24.1,1015,
2022-12-18,3.1,1.6,8.9,0.2,,95,8.5,25.9,1030.5,
2022-12-19,-1.8,-2.6,1.6,0.1,,66,6.2,20.4,1042.2,
2022-12-20,-1.8,-8.8,2.4,0,,243,4,13,1037.7,
2022-12-21,-3.1,-3.8,-1.8,0,,228,9,24.1,1025.5,
2022-12-22,-2.6,-3.9,-1.3,0,,242,6.6,20.4,1019,
2022-12-23,0.4,-2.7,4.5,0,,251,4.5,14.8,1014.7,
2022-12-24,3.2,-3.4,8.1,0,,240,6.4,22.2,1013.7,
2022-12-25,5.6,-1.5,15.1,0.7,,260,5.4,16.7,1020.7,
2022-12-26,4.8,-3.2,11.3,0,,186,4.4,13,1026.5,
2022-12-27,7.2,0.8,13.8,0,,246,7.8,25.9,1021,
2022-12-28,3.8,-2.9,11.1,0,,95,6,18.5,1029.2,
2022-12-29,2.4,-7,9.4,0,,244,5.7,20.4,1026.7,
2022-12-30,5.2,-0.5,11.8,0,,234,7.5,22.2,1024.1,
2022-12-31,7,-1.1,13.9,0,,234,5.5,20.4,1028,
2023-01-01,8.2,1.8,15.4,0,,233,6.8,20.4,1029.6,
2023-01-02,10,4.6,17.2,0,,227,7.2,20.4,1027.7,
2023-01-03,8.1,1.4,14.6,0,,238,5.7,16.7,1024.6,
2023-01-04,5.3,-2.1,9,0,,9,5.2,20.4,1028.3,
2023-01-05,5.4,0.9,9.5,0,,233,9.6,33.3,1018.7,
2023-01-06,7.1,-1.2,15.2,0,,213,7.1,24.1,1018.6,
2023-01-07,3.7,-4.1,11.2,0,,344,4.8,16.7,1024.6,
2023-01-08,2.6,-2.6,7.3,0,,37,5,16.7,1023.1,
2023-01-09,3,0.9,7.5,0,,34,5.3,16.7,1018,
2023-01-10,6.5,2.2,9.2,0.3,10,49,8,37,1009.7,
2023-01-11,3.9,0,8.7,11.3,10,57,14.9,42.6,1017.2,
2023-01-12,0.7,0.1,1.7,18.4,,48,5.6,33.3,1022.7,
2023-01-13,3.3,0.4,4.9,0.9,,261,4.1,13,1023,
2023-01-14,3.9,3.3,4.5,0,,258,4.1,14.8,1022.3,
2023-01-15,4.7,0,6.9,0.2,,221,4.4,13,1021.7,
2023-01-16,4.1,-2,8,0,,41,2.7,11.1,1012.2,
2023-01-17,6.2,-0.9,15.7,0,,31,3.8,11.1,1003.2,
2023-01-18,11.2,0.8,20.6,0.1,,39,7.5,22.2,1001.9,
2023-01-19,12.2,1.6,20.9,0,,140,9.9,37,1006.5,
2023-01-20,10.2,2.7,16.3,0,,136,9.8,33.3,1006.2,
2023-01-21,5.7,-1.7,10.3,4,,59,9,27.8,1013.8,
2023-01-22,8.6,4.1,11.5,1.4,,54,10.4,33.3,1021.7,
2023-01-23,1.8,0.1,4.2,4.2,,66,13.2,37,1031.7,
2023-01-24,0.9,-0.1,2.3,0.1,,67,7.5,29.6,1034.7,
2023-01-25,0.4,-0.6,1.7,0.1,,60,5.2,16.7,1032.9,
2023-01-26,0.8,-0.4,2.2,0,,43,8.9,31.5,1023.5,
2023-01-27,0.3,-0.1,1,13.5,10,42,17.7,48.2,1011.7,
2023-01-28,0.2,-0.1,0.8,19.3,10,284,5.9,29.6,1015.1,
2023-01-29,0.6,-0.5,2.1,10.1,,174,4.5,14.8,1020.8,
2023-01-30,-0.1,-1.8,3.4,0.5,41,198,7.5,20.4,1017.4,
2023-01-31,0.5,-2.4,4.6,1.3,,253,6,18.5,1012.8,
2023-02-01,1.3,-5.2,6.4,0.2,41,248,6.3,22.2,1015.4,
2023-02-02,1.9,-2.5,5.9,0,41,253,8.1,29.6,1014,
2023-02-03,2.5,-2.4,8.6,0,10,252,6.4,20.4,1018.2,
2023-02-04,1.6,0,4.6,0.4,,318,7.2,29.6,1012.2,
2023-02-05,-1.6,-7.6,1.5,0.7,,50,10.3,35.2,1024,
2023-02-06,-1.1,-4,1.6,0,,339,5.4,24.1,1030.5,
2023-02-07,-1.2,-5.3,1.7,0,,349,5.6,16.7,1034.7,
2023-02-08,-2.9,-9.8,1.9,0.2,,28,6.2,24.1,1040.9,
2023-02-09,-4.6,-12,1.2,0.5,,30,4.2,16.7,1043.2,
2023-02-10,-3.4,-12.1,2.7,0,,247,6.8,25.9,1038.6,
2023-02-11,-2,-11.8,4.4,0,,234,6.5,24.1,1033.5,
2023-02-12,1.1,-5.9,7.9,0,,246,4.9,16.7,1029.9,
2023-02-13,1,-8.2,7.9,0,,282,4.3,18.5,1036,
2023-02-14,2.5,-7.1,10,0,,284,3.6,22.2,1029.1,
2023-02-15,2.8,-6.5,10.7,0,,282,5,20.4,1030.5,
2023-02-16,3.6,-7,11.3,0,,282,5.3,24.1,1029.3,
2023-02-17,5.7,-1.4,12.6,0,,247,5.4,18.5,1023,
2023-02-18,9.3,4.4,15.4,0,,246,9.5,35.2,1017,
2023-02-19,12.3,6,17.8,0,,244,10.8,37,1013.9,
2023-02-20,7.1,3.7,10.1,0,,200,10.7,24.1,1019.2,
2023-02-21,11.4,4,19.4,0,,246,13.7,42.6,1011.9,
2023-02-22,7.3,-0.4,14.4,0,,48,6.8,25.9,1014.9,
2023-02-23,5.9,4.7,8.8,0,,57,12.8,40.8,1020.1,
2023-02-24,5.5,2.4,9.5,0,,11,6.3,25.9,1016.2,
2023-02-25,7.2,-0.6,12,0.5,,243,5.7,31.5,1005.5,
2023-02-26,11.2,4.6,21.4,0,,101,8.3,29.6,1004.3,
2023-02-27,5.1,2.4,8.6,0.7,,79,9.2,35.2,1017.2,
2023-02-28,3.2,2.2,4.7,0.9,,62,9.8,31.5,1028.4,
2023-03-01,4.5,2.7,6.7,0,,62,5.6,22.2,1026.1,
2023-03-02,3.7,2,6.6,0,,60,8.3,29.6,1024.2,
2023-03-03,6.4,0.7,9.6,0.3,,276,5.3,18.5,1017.7,
2023-03-04,6.9,1.2,12.6,0,,225,7.4,27.8,1015,
2023-03-05,5.5,-2.3,12.3,0,,28,6.6,25.9,1010,
2023-03-06,4.4,-3.7,11.1,0,,230,5.8,24.1,1010.4,
2023-03-07,8.7,-2.6,17.5,0,,289,5.3,27.8,1007.8,
2023-03-08,10.8,-1,18.6,0,,253,7.6,35.2,1007.6,
2023-03-09,12.8,2.5,19.3,0,,240,8.4,35.2,1005.8,
2023-03-10,12.6,6.5,19.7,0,,233,6.8,22.2,1004.5,
2023-03-11,11.2,3.4,17.5,2.2,,285,7.7,37,995,
2023-03-12,5.8,-1.5,11.6,0.6,,230,6.4,20.4,1010.5,
2023-03-13,6.2,-3.8,13.8,0,,273,5.6,25.9,1021.7,
2023-03-14,8.1,-3.3,17.6,0,,83,4.8,18.5,1015.4,
2023-03-15,7.3,0.4,15.5,0,,55,8.7,24.1,1005,
2023-03-16,6.2,4.5,8,0,,47,9,31.5,1012.4,
2023-03-17,6.6,-1.4,12,2.5,,270,4.6,20.4,1022.9,
2023-03-18,7.6,3.8,12.5,0,,39,6.4,25.9,1023.8,
2023-03-19,9.1,-0.9,16.5,0,,292,4.2,22.2,1022.6,
2023-03-20,9.4,-1.8,18.9,0,,329,2.6,16.7,1018.3,
2023-03-21,10.9,2.8,17.1,0,,46,5.3,20.4,1014.9,
2023-03-22,9.5,6.4,12,3.8,,50,6,22.2,1015.8,
2023-03-23,11.3,5.1,18.4,0.1,,251,6.3,20.4,1017.3,
2023-03-24,13.9,4.2,21.7,0,,235,7.1,27.8,1015.5,
2023-03-25,14.4,1.6,23.2,0,,263,7,33.3,1008.9,
2023-03-26,13.4,4.2,20.4,1.5,,,,,,
2023-03-27,9.8,1.6,18.8,0.8,,32,6.5,24.1,1001.8,
2023-03-28,5.5,-1.5,8,2.5,,217,7.7,29.6,1004.3,
2023-03-29,2.5,-4.7,7.7,1.1,,328,5.6,33.3,1019.8,
2023-03-30,6.1,-6.4,13.4,0,,251,7.4,33.3,1022.9,
2023-03-31,10.4,2,20.3,0,,250,7.1,31.5,1011.7,
2023-04-01,10.3,3.6,15.6,2,,310,4.1,18.5,1003.8,
2023-04-02,10.9,4.5,17.6,2.9,,227,6.5,24.1,1004.9,
2023-04-03,10,2.4,15.7,3.6,,62,8.6,38.9,1010.7,
2023-04-04,4.3,3.7,5.1,6,20,41,17.4,57.4,1009.5,
2023-04-05,6.8,3.8,12.2,20,,244,7.2,24.1,1011.7,
2023-04-06,6.2,2.3,12.5,0,,226,11.1,29.6,1010.6,
2023-04-07,6.4,0.3,10.9,0,,200,8.2,27.8,1015.4,
2023-04-08,8.1,3.9,13.1,0,,47,4.4,18.5,1021.3,
2023-04-09,10.2,4.1,16.9,0,,47,6.8,25.9,1021.7,
2023-04-10,11.2,0.8,17.4,0,,28,6.9,31.5,1018.3,
2023-04-11,10.7,7.2,14.1,0,,330,7.4,27.8,1009.3,
2023-04-12,11,3.5,16.1,4.9,,220,4,18.5,1003.7,
2023-04-13,11.7,1.6,19.8,0,,239,4.4,22.2,1007.7,
2023-04-14,13.7,3.9,22.3,0,,41,9.2,33.3,1006.8,
2023-04-15,13.8,5.8,21.3,0,,313,4.2,22.2,1010.1,
2023-04-16,12,9.1,18.6,0,,44,10.2,37,1012.9,
2023-04-17,9.9,8.2,10.7,3.3,10,52,13.1,37,1014.2,
2023-04-18,11.3,8,16.5,7.5,,56,9.3,31.5,1014.7,
2023-04-19,12,7,17.7,0,10,351,5,20.4,1011.8,
2023-04-20,12,6.5,18.3,4.4,,273,4.5,16.7,1011.3,
2023-04-21,12.7,5.7,18.6,1.6,,299,4.7,20.4,1011.4,
2023-04-22,12.2,4.2,19.6,0.1,,41,5.1,27.8,1015,
2023-04-23,12.5,2.4,20.9,1,10,305,5.3,22.2,1016.7,
2023-04-24,14.8,4.8,22.3,4.8,,75,4.7,22.2,1012.3,
2023-04-25,12.6,8.9,16.9,0.7,10,78,4.8,18.5,1006.4,
2023-04-26,11.8,6.5,20,6.7,,232,7.2,24.1,1005.5,
2023-04-27,10.2,1.6,15.2,0.1,,241,7.3,24.1,1014.5,
2023-04-28,10.3,1.6,17,0.3,,298,6.3,22.2,1019.8,
2023-04-29,11.6,0,18.6,0,,20,4.1,20.4,1017.3,
2023-04-30,14.2,2,22.6,0,,299,5,22.2,1013.4,
2023-05-01,15.5,6.6,22.3,0,,60,5.6,27.8,1018.4,
2023-05-02,15.3,3.9,23.3,0,,65,7.2,27.8,1022.6,
2023-05-03,13.6,5.3,20.9,0,,69,8.7,29.6,1023.2,
2023-05-04,12.4,9.9,16.4,0.9,,43,6.3,27.8,1021.2,
2023-05-05,15.2,10.8,21,5.1,,25,4.4,18.5,1020,
2023-05-06,17.1,7.9,22.9,0,,25,8,29.6,1018.7,
2023-05-07,16,5.3,23.7,0,,18,4.1,20.4,1019.2,
2023-05-08,10.9,7.7,14.6,0,,54,8.9,33.3,1020.2,
2023-05-09,10.3,5.9,15.9,9.8,,52,10.1,33.3,1024.3,
2023-05-10,11.6,2.6,17.7,0,,74,5.7,22.2,1022.5,
2023-05-11,11.9,3.3,19.2,0,,84,8,29.6,1022.5,
2023-05-12,11.2,3.6,16.5,0,,55,5.3,24.1,1023.3,
2023-05-13,12.9,4,19.7,0,,51,4.6,20.4,1023.7,
2023-05-14,15.2,4.9,22.8,0,,81,7.4,27.8,1022.5,
2023-05-15,16.3,8.7,24.7,0,,68,7.4,24.1,1015.8,
2023-05-16,18,12.8,26.1,0,,59,10.3,33.3,1013,
2023-05-17,16.2,13.2,21.5,0,,60,8.1,33.3,1012.7,
2023-05-18,17.3,11.5,23.4,1.3,,31,6.4,27.8,1014.1,
2023-05-19,20.1,11.2,27.5,0,,32,8.9,33.3,1017.4,
2023-05-20,18.8,9.2,27,0,,11,6.6,37,1018.1,
2023-05-21,18.8,13.3,26.8,0,,24,10.5,40.8,1014.6,
2023-05-22,19.2,11.4,25.5,1.8,,30,8.3,29.6,1013.9,
2023-05-23,19.1,10,26.2,0,,5,5,20.4,1013.2,
2023-05-24,20.7,9.2,27.8,0,,5,4,16.7,1013.3,
2023-05-25,20.8,10.8,27.9,0,,22,6.3,22.2,1015.1,
2023-05-26,20.2,12.5,26.7,0.1,,347,5.3,24.1,1015.7,
2023-05-27,19,14.5,26.5,1.1,,334,4.3,22.2,1014.9,
2023-05-28,19,14.5,24.3,8.3,,25,7.1,27.8,1014.4,
2023-05-29,20.2,12.6,25.8,5.6,,23,7.7,29.6,1014.1,
2023-05-30,21.8,12.7,28,0,,357,4.6,20.4,1014.1,
2023-05-31,22.8,13.2,28.5,0,,17,4.7,22.2,1016.4,
2023-06-01,20.4,12,27,0,,348,4.1,16.7,1016.3,
2023-06-02,21.5,11.3,29.6,0.1,,320,4.6,22.2,1012.4,
2023-06-03,20.2,12.8,26.2,0,,37,10,38.9,1014.1,
